search_keyword,product_id,title,price,status_code,status,location,registered_at,product_url,description,model,model_source,detail_status
미닉스 음식물처리기,228576496,미닉스 더플렌더 Max 건조분쇄 음식물처리기 그레이지 MNFD-200G 가정용-030,320000,0,판매중,,2026-05-14 06:22:05,https://web.joongna.com/product/228576496,,MNFD-200G,text_code,not_requested
미닉스 음식물처리기,228537973,미닉스 더 플렌더 음식물처리기 미개봉,250000,3,판매완료,사동,2026-05-14 00:14:58,https://web.joongna.com/product/228537973,,THE_PLENDER,text_variant,not_requested
미닉스 음식물처리기,228477315,미닉스 더플랜더MAX 음식물 처리기,350000,3,판매완료,연수2동,2026-05-11 13:26:47,https://web.joongna.com/product/228477315,,THE_PLENDER_MAX,text_variant,not_requested
미닉스 음식물처리기,228361205,미닉스 더 플렌더 프로 음식물처리기,240000,3,판매완료,다산1동,2026-05-07 23:55:44,https://web.joongna.com/product/228361205,,THE_PLENDER_PRO,text_variant,not_requested
미닉스 음식물처리기,227342864,미닉스 더 플렌더 맥스 음식물처리기,360000,0,판매중,초월읍,2026-05-07 16:27:50,https://web.joongna.com/product/227342864,,THE_PLENDER_MAX,text_variant,not_requested
미닉스 음식물처리기,228147718,미닉스 더플랜더 맥스3L 음식물처리기,320000,3,판매완료,신곡2동,2026-05-03 14:59:32,https://web.joongna.com/product/228147718,,THE_PLENDER_MAX,text_variant,not_requested
미닉스 음식물처리기,227930328,미닉스 더 플렌더 맥스 음식물처리기,380000,1,예약중,,2026-05-01 17:06:36,https://web.joongna.com/product/227930328,,THE_PLENDER_MAX,text_variant,not_requested
미닉스 음식물처리기,227980248,더 미닉스 플랜더 음식물처리기,280000,3,판매완료,삼성동,2026-04-27 13:44:23,https://web.joongna.com/product/227980248,,THE_PLENDER,text_variant,not_requested
미닉스 음식물처리기,227844877,미닉스 음식물처리기 pro,250000,3,판매완료,두서면,2026-04-23 17:40:29,https://web.joongna.com/product/227844877,,THE_PLENDER_PRO,text_variant,not_requested
미닉스 음식물처리기,224974750,(새상품) 미닉스 음식물처리기,400000,0,판매중,,2026-04-13 12:09:53,https://web.joongna.com/product/224974750,,THE_PLENDER,text_variant,not_requested
미닉스 음식물처리기,227435948,새상품) 음식물처리기 미닉스 더 플렌더 MNFD-100G 그레이지,350000,3,판매완료,,2026-04-12 22:40:11,https://web.joongna.com/product/227435948,,MNFD-100G,text_code,not_requested
미닉스 음식물처리기,227421889,(새상품)미닉스 더플렌더 프로 음식물처리기,330000,0,판매중,,2026-04-12 16:18:30,https://web.joongna.com/product/227421889,,THE_PLENDER_PRO,text_variant,not_requested
미닉스 음식물처리기,226978197,미닉스 mnfd-120 음식물 처리기,300000,3,판매완료,동탄5동,2026-04-10 07:40:51,https://web.joongna.com/product/226978197,,MNFD-120,text_code,not_requested
미닉스 음식물처리기,226980868,미닉스 플랜더 음식물처리기 팝니다.,400000,0,판매중,,2026-04-08 17:10:57,https://web.joongna.com/product/226980868,,THE_PLENDER,text_variant,not_requested
미닉스 음식물처리기,227148758,미닉스 더플렌더 음식물처리기,340000,3,판매완료,,2026-04-05 15:31:58,https://web.joongna.com/product/227148758,,THE_PLENDER,text_variant,not_requested
미닉스 음식물처리기,227135521,미닉스 더플렌더 Max 건조분쇄 음식물처리기 가정용,300000,3,판매완료,,2026-04-05 08:49:58,https://web.joongna.com/product/227135521,,THE_PLENDER_MAX,text_variant,not_requested
미닉스 음식물처리기,226836864,미닉스 음식물처리기 MNFD-100g,190000,3,판매완료,월곶동,2026-04-04 17:39:34,https://web.joongna.com/product/226836864,,MNFD-100G,text_code,not_requested
미닉스 음식물처리기,226862480,미닉스 음식물처리기 max,425000,3,판매완료,면목3동8동,2026-03-29 07:45:38,https://web.joongna.com/product/226862480,,THE_PLENDER_MAX,text_variant,not_requested
미닉스 음식물처리기,226827910,미닉스 더플렌더 max 그레이지 음식물처리기,330000,3,판매완료,,2026-03-28 09:24:50,https://web.joongna.com/product/226827910,,THE_PLENDER_MAX,text_variant,not_requested
미닉스 음식물처리기,226470629,미닉스 음식물 처리기 MNFD-100G,310000,3,판매완료,불로대곡동,2026-03-28 01:10:14,https://web.joongna.com/product/226470629,,MNFD-100G,text_code,not_requested
미닉스 음식물처리기,226822491,미닉스 음식물처리기 더플렌더 MAX MNFD-200G,310000,3,판매완료,잠실3동,2026-03-28 00:21:52,https://web.joongna.com/product/226822491,,MNFD-200G,text_code,not_requested
미닉스 음식물처리기,226804403,미닉스 더 플렌더 pro 음식물처리기 가정용,330000,3,판매완료,,2026-03-27 15:47:08,https://web.joongna.com/product/226804403,,THE_PLENDER_PRO,text_variant,not_requested
미닉스 음식물처리기,226082390,미닉스 더 플렌더 음식물처리기,250000,3,판매완료,,2026-03-23 17:04:48,https://web.joongna.com/product/226082390,,THE_PLENDER,text_variant,not_requested
미닉스 음식물처리기,226235476,미닉스 더 플렌더 Pro (음식물처리기),280000,3,판매완료,,2026-03-13 00:17:13,https://web.joongna.com/product/226235476,,THE_PLENDER_PRO,text_variant,not_requested
미닉스 음식물처리기,226228411,미닉스 음식물처리기 (미닉스 MNFD-120G),210000,3,판매완료,,2026-03-12 20:54:22,https://web.joongna.com/product/226228411,,MNFD-120G,text_code,not_requested
미닉스 음식물처리기,226176827,미닉스 더 플렌더 MNFD-100G 음식물처리기 새제품,345000,3,판매완료,,2026-03-11 16:07:27,https://web.joongna.com/product/226176827,,MNFD-100G,text_code,not_requested
미닉스 음식물처리기,226140924,[음식물처리기] 미닉스 더 플렌더 Max 건조분쇄 음식물처리기,330000,3,판매완료,가산동,2026-03-10 17:49:10,https://web.joongna.com/product/226140924,,THE_PLENDER_MAX,text_variant,not_requested
