search_keyword,product_id,title,price,status_code,status,condition,location,free_shipping,num_faved,num_comment,update_time,update_timestamp,tag,category_id,product_url,description,model,model_source,detail_status
풀리오 마사지기,409611161,풀리오 무선 종아리 마사지기 V3,95000,1,예약중,새상품,,False,4,0,2026-05-22 19:02:50,1779444170,,610500006,https://m.bunjang.co.kr/products/409611161,,CALF_V3,text_variant,not_requested
풀리오 마사지기,408349618,풀리오 마사지기,60000,1,예약중,중고,충청북도 진천군 덕산읍,False,3,0,2026-05-16 12:43:40,1778903020,,610700003,https://m.bunjang.co.kr/products/408349618,"집에서 편하게 다리 마사지할 수 있는 풀리오 마사지기입니다. 충전 어댑터와 본체 모두 드립니다. 종아리 압박 꼼꼼하게 잘 돼서, 매일 붓는 다리 시원하게 풀어줘요. 별도 문의 없으시면 바로 안전결제 부탁드려요!",CALF,detail_text_variant,200
풀리오 마사지기,408069906,풀리오 풀리 허벅지 종아리 마사지기,190000,0,판매중,중고,,False,2,0,2026-05-14 21:50:28,1778763028,,610500006,https://m.bunjang.co.kr/products/408069906,,THIGH_FULLIGE,text_variant,not_requested
풀리오 마사지기,407816633,풀리오 목어깨 마사지기,63000,1,예약중,중고,,False,0,0,2026-05-13 17:00:44,1778659244,풀리오 마사지기 어깨마사지 목마사지,610500006,https://m.bunjang.co.kr/products/407816633,,NECK_SHOULDER,text_variant,not_requested
풀리오 마사지기,407066017,풀리오 목 어깨 마사지기,29000,0,판매중,중고,서울특별시 강서구 화곡제1동,True,5,0,2026-05-09 23:31:56,1778337116,,610500006,https://m.bunjang.co.kr/products/407066017,,NECK_SHOULDER,text_variant,not_requested
풀리오 마사지기,407055743,풀리오 종아리 마사지기,49000,0,판매중,중고,서울특별시 강서구 화곡제1동,True,23,0,2026-05-09 22:39:42,1778333982,,610500006,https://m.bunjang.co.kr/products/407055743,,CALF,text_variant,not_requested
풀리오 마사지기,406649856,풀리오 목 어깨. 마사지기,200000,0,판매중,중고,,True,1,0,2026-05-07 23:55:40,1778165740,,610500006,https://m.bunjang.co.kr/products/406649856,[풀리오 넥풀러 목·어깨 마사지기 판매합니다] 본체 전용 패브릭 커버 (보라색) 리모컨 어댑터 어태치먼트 액세서리 사진처럼 외관 깨끗하고 작동 이상 없어요! 구성품 모두 있습니다~,NECK_PULLER,detail_text_variant,200
풀리오 마사지기,399928607,풀리오 목어깨 마사지기 무선형 풀박스,44000,0,판매중,중고,,False,6,0,2026-05-07 15:46:43,1778136403,,610500006,https://m.bunjang.co.kr/products/399928607,,NECK_SHOULDER,text_variant,not_requested
풀리오 마사지기,406421056,풀리오 에어 괄사 마사지기,60000,0,판매중,중고,부산광역시 강서구 대저2동,False,2,0,2026-05-06 21:39:07,1778071147,,610500006,https://m.bunjang.co.kr/products/406421056,,AIR_GUASHA,text_variant,not_requested
풀리오 마사지기,398082671,풀리오 목어깨 마사지기 V2,75000,1,예약중,새상품,,False,3,0,2026-05-05 10:34:55,1777944895,,610500006,https://m.bunjang.co.kr/products/398082671,,NECK_SHOULDER_V2,text_variant,not_requested
풀리오 마사지기,405833544,풀리오 목어깨 마사지기 V2 (새상품),100000,0,판매중,새상품,인천광역시 연수구 송도3동,True,0,0,2026-05-04 11:54:56,1777863296,마사지기,610500006,https://m.bunjang.co.kr/products/405833544,,NECK_SHOULDER_V2,text_variant,not_requested
