search_keyword,product_id,title,price,status_code,status,condition,location,free_shipping,num_faved,num_comment,update_time,update_timestamp,tag,category_id,product_url,description,model,model_source,detail_status
미닉스 음식물처리기,416294300,미닉스 더플렌더 MAX 건조분쇄 음식물처리기 3L,320000,3,판매완료,중고,,True,0,0,2026-06-26 16:30:23,1782459023,음식물처리기 미닉스음식물처리기,610600012,https://m.bunjang.co.kr/products/416294300,,THE_PLENDER_MAX,text_variant,not_requested
미닉스 음식물처리기,415573601,미닉스 플랜더 맥스 MNFD-200G  음식물처리기,280000,3,판매완료,중고,경기도 화성시 효행구 봉담읍,False,5,0,2026-06-25 01:28:27,1782318507,,610600012,https://m.bunjang.co.kr/products/415573601,,MNFD-200G,text_code,not_requested
미닉스 음식물처리기,415599288,"[DDB하남,A급] 미닉스 더플렌더MAX 음식물 처리기 MNFD-200G",280000,3,판매완료,중고,,True,3,0,2026-06-23 13:50:59,1782190259,minix 더플렌더 미닉스맥스 음식물처리기 건조분쇄식,610600012,https://m.bunjang.co.kr/products/415599288,,MNFD-200G,text_code,not_requested
미닉스 음식물처리기,415606129,"[DDB하남,B급] 미닉스 더플렌더MAX 음식물 처리기 MNFD-200G",220000,3,판매완료,중고,,True,0,0,2026-06-22 22:30:58,1782135058,미닉스 미닉스더플렌더 더플렌더맥스 미닉스음식물처리기 음식물처리기,610600012,https://m.bunjang.co.kr/products/415606129,,MNFD-200G,text_code,not_requested
미닉스 음식물처리기,414907843,미닉스 더플랜더 맥스 MNFD-200G 음식물처리기,320000,3,판매완료,중고,,True,1,0,2026-06-21 21:36:48,1782045408,,610600012,https://m.bunjang.co.kr/products/414907843,,MNFD-200G,text_code,not_requested
미닉스 음식물처리기,414653610,미닉스 프로 음식물 처리기 보관통 증정,210000,3,판매완료,중고,경상북도 경주시 성건동,False,5,0,2026-06-18 00:31:49,1781710309,,610600012,https://m.bunjang.co.kr/products/414653610,,THE_PLENDER,text_variant,not_requested
미닉스 음식물처리기,413731569,미닉스 더 플렌더 맥스 음식물처리기,250000,3,판매완료,중고,,True,5,0,2026-06-15 11:08:00,1781489280,,610600012,https://m.bunjang.co.kr/products/413731569,,THE_PLENDER_MAX,text_variant,not_requested
미닉스 음식물처리기,414093551,새 상품급 미닉스 더플렌더 Max 건조분쇄 음식물처리기 가정용,340000,3,판매완료,새상품,경기도 평택시 비전1동,True,0,0,2026-06-14 15:10:08,1781417408,,610600012,https://m.bunjang.co.kr/products/414093551,,THE_PLENDER_MAX,text_variant,not_requested
미닉스 음식물처리기,412804817,(미개봉 상품) 미닉스 더 플렌더 맥스 3L 음식물 처리기 판매,389800,3,판매완료,새상품,,False,2,0,2026-06-11 22:46:35,1781185595,미닉스 음식물처리기,610600012,https://m.bunjang.co.kr/products/412804817,,THE_PLENDER_MAX,text_variant,not_requested
미닉스 음식물처리기,413480400,(새상품)미닉스 minix 음식물처리기 더 플렌더 미니 mini,250000,3,판매완료,새상품,,True,0,0,2026-06-10 18:14:43,1781082883,,610600012,https://m.bunjang.co.kr/products/413480400,,THE_PLENDER,text_variant,not_requested
미닉스 음식물처리기,413070920,미닉스 음식물처리기 MNFD-200G 그레이지 3리터,200000,3,판매완료,중고,경기도 평택시 안중읍,False,0,0,2026-06-07 23:31:24,1780842684,,610600012,https://m.bunjang.co.kr/products/413070920,,MNFD-200G,text_code,not_requested
미닉스 음식물처리기,410864678,"[DDB하남,S급] 미닉스 더플렌더 PRO 음식물처리기 MNFD-120G",270000,3,판매완료,중고,,True,4,0,2026-06-07 16:25:52,1780817152,미닉스 미닉스음식물 더플렌더 더플렌더프로 음식물처리기,610600012,https://m.bunjang.co.kr/products/410864678,,MNFD-120G,text_code,not_requested
미닉스 음식물처리기,411495253,미닉스 더플렌더 Max 건조분쇄 음식물처리기 (최상),300000,3,판매완료,중고,충청북도 청주시 흥덕구 봉명2.송정동,True,1,0,2026-05-31 17:07:04,1780214824,,610600012,https://m.bunjang.co.kr/products/411495253,,THE_PLENDER_MAX,text_variant,not_requested
미닉스 음식물처리기,411480962,미닉스 더플렌더 Max 음식물처리기(최상),300000,3,판매완료,중고,충청북도 청주시 흥덕구 봉명2.송정동,True,0,0,2026-05-31 16:12:24,1780211544,,610600012,https://m.bunjang.co.kr/products/411480962,,THE_PLENDER_MAX,text_variant,not_requested
